year,month,day,carbon_intensity,prediction,hour,date
2021,12,13,460.84,446.1344451245796,1,2021-12-13
2021,12,14,499.37,455.93814837485985,1,2021-12-14
2021,12,15,488.86,484.89271612495327,1,2021-12-15
2021,12,16,557.53,487.5375720416511,1,2021-12-16
2021,12,17,583.97,534.1991906805504,1,2021-12-17
2021,12,18,560.36,567.3797302268501,1,2021-12-18
2021,12,19,541.57,562.6999100756167,1,2021-12-19
2021,12,20,563.12,548.6133033585389,1,2021-12-20
2021,12,21,566.59,558.2844344528463,1,2021-12-21
2021,12,22,563.32,563.8214781509488,1,2021-12-22
2021,12,23,536.41,563.4871593836497,1,2021-12-23
2021,12,24,466.99,545.4357197945499,1,2021-12-24
2021,12,25,486.89,493.13857326485,1,2021-12-25
2021,12,26,504.78,488.97285775495,1,2021-12-26
2021,12,27,556.29,499.5109525849833,1,2021-12-27
2021,12,28,415.68,537.3636508616611,1,2021-12-28
2021,12,29,467.97,456.24121695388703,1,2021-12-29
2021,12,30,365.81,464.0604056512957,1,2021-12-30
2021,12,31,365.96,398.56013521709855,1,2021-12-31
2021,7,1,465.23,376.8267117390328,2,2021-07-01
2021,7,2,539.2,469.75701347215636,2,2021-07-02
2021,7,3,483.74,516.0523378240522,2,2021-07-03
2021,7,4,507.56,494.5107792746841,2,2021-07-04
2021,7,5,404.73,503.210259758228,2,2021-07-05
2021,7,6,397.89,437.5567532527427,2,2021-07-06
2021,7,7,454.51,411.1122510842476,2,2021-07-07
2021,7,8,538.38,440.0440836947492,2,2021-07-08
2021,7,9,548.92,505.60136123158304,2,2021-07-09
2021,7,10,578.26,534.480453743861,2,2021-07-10
2021,7,11,549.2,563.6668179146203,2,2021-07-11
2021,7,12,574.12,554.0222726382068,2,2021-07-12
2021,7,13,547.65,567.420757546069,2,2021-07-13
2021,7,14,492.35,554.2402525153562,2,2021-07-14
2021,7,15,392.37,512.9800841717855,2,2021-07-15
2021,7,16,500.12,432.57336139059515,2,2021-07-16
2021,7,17,474.01,477.6044537968651,2,2021-07-17
2021,7,18,519.26,475.20815126562167,2,2021-07-18
2021,7,19,576.29,504.57605042187384,2,2021-07-19
2021,7,20,540.83,552.3853501406246,2,2021-07-20
2021,7,21,573.74,544.6817833802082,2,2021-07-21
2021,7,22,574.66,564.0539277934027,2,2021-07-22
2021,7,23,581.52,571.124642597801,2,2021-07-23
2021,7,24,436.22,578.0548808659337,2,2021-07-24
2021,7,25,487.08,483.4982936219779,2,2021-07-25
2021,7,26,564.63,485.88609787399264,2,2021-07-26
2021,7,27,508.62,538.3820326246642,2,2021-07-27
2021,7,28,410.73,518.5406775415548,2,2021-07-28
2021,7,29,329.01,446.6668925138517,2,2021-07-29
2021,7,30,504.07,368.2289641712839,2,2021-07-30
2021,7,31,334.76,458.7896547237613,2,2021-07-31
2021,8,1,459.65,376.1032182412537,2,2021-08-01
